cluster_id	member
CLS007979	Q9UQB8
CLS007980	Q8BL66
CLS007981	Q5RDC3
CLS007981	Q8BL74
CLS007982	Q8BLA1
CLS007983	Q8BLG0
CLS007984	Q8BLI0
CLS007985	Q8BLI4
CLS007986	Q5RAE1
CLS007986	Q8BLR2
CLS007986	Q8BT60
CLS007986	Q96A23
CLS007987	Q8BLR5
CLS007987	Q8NDX1
CLS007988	Q2M3V2
CLS007988	Q8BLS7
CLS007989	Q8BLU0
CLS007990	Q8BLX7
CLS007991	Q6ZWE6
CLS007991	Q8BM47
CLS007992	Q8BMA6
CLS007993	Q8BMC3
CLS007994	Q8BMD6
CLS007995	Q16478
CLS007995	Q5IS46
CLS007995	Q8BMF5
CLS007996	Q6ZMI3
CLS007996	Q80WL1
CLS007996	Q8BMF8
CLS007997	Q8BMG1
CLS007998	Q8BMI3
CLS007999	Q07065
CLS007999	Q8BMK4
CLS008000	Q8BML1
CLS008001	Q8BML2
CLS008002	Q8BMN4
CLS008003	Q7TNY6
CLS008003	Q8BMP6
CLS008003	Q9H3P7
CLS008004	Q8BND3
CLS008005	Q5RFQ8
CLS008005	Q8BNJ2
CLS008005	Q9TT93
CLS008006	Q8BP00
CLS008007	Q8BPI1
CLS008007	Q9NVR5
CLS008008	Q2NKQ1
CLS008008	Q8BPQ7
CLS008009	Q8BPU7
CLS008010	Q6GX84
CLS008010	Q6PIW4
CLS008010	Q8BPY9
CLS008011	Q8BQ30
CLS008012	Q8BQ33
CLS008013	A4L9P8
CLS008013	Q8BQ48
CLS008014	Q6ED65
CLS008014	Q8BQM8
CLS008015	Q3LGD4
CLS008015	Q86YS3
CLS008015	Q8BQP8
CLS008016	Q8BQZ4
CLS008017	Q8BR76
CLS008018	Q8BR86
CLS008019	Q8BRG6
CLS008020	Q68FR5
CLS008020	Q6GPP7
CLS008020	Q8BRG8
CLS008021	Q5T0F9
CLS008021	Q6PF54
CLS008021	Q8BRN9
CLS008022	Q8BSF5
CLS008023	Q6TJY3
CLS008023	Q8BSK8
CLS008023	Q90XF2
CLS008024	Q8BT18
CLS008025	Q8BTG3
CLS008026	Q86VD9
CLS008026	Q8BTP0
CLS008027	Q8BTS4
CLS008028	Q8BTY8
CLS008028	Q8WU76
CLS008029	Q8BU91
CLS008030	Q8BUE7
CLS008031	Q8BUH8
CLS008032	Q8BUJ9
CLS008033	Q6GQ73
CLS008033	Q6NRB0
CLS008033	Q86VS8
CLS008033	Q8BUK6
CLS008034	Q8BUV3
CLS008035	Q5R7U0
CLS008035	Q8BUY8
CLS008036	Q8BV57
CLS008037	Q8BVF4
CLS008038	Q8BVM2
CLS008039	Q8BVR6
CLS008040	Q8BVT6
CLS008041	Q8BW49
CLS008042	Q8BWB1
CLS008043	Q8BWC0
CLS008044	Q8BWG4
CLS008045	Q5RAY7
CLS008045	Q8BWQ4
CLS008046	Q6PGN3
CLS008046	Q8BWQ5
CLS008046	Q9C098
CLS008047	Q63ZR5
CLS008047	Q6TNR1
CLS008047	Q8BWR8
CLS008047	Q8HXG3
CLS008047	Q8IUC4
CLS008048	Q6ZVF9
CLS008048	Q8BWS5
CLS008049	Q16513
CLS008049	Q8BWW9
CLS008049	Q99014
CLS008050	Q63ZY3
CLS008050	Q8BX02
CLS008051	Q8BX09
CLS008052	Q8BX46
CLS008053	Q8BX57
CLS008054	Q8BX80
CLS008054	Q8NFI3
CLS008055	Q8BXA7
CLS008056	Q8BXJ9
CLS008057	Q8BXQ6
CLS008058	Q8BXR1
CLS008059	Q8BXS7
CLS008060	Q7Z739
CLS008060	Q8BYK6
CLS008061	Q8BYR2
CLS008061	Q9NRM7
CLS008061	Q9VA38
CLS008062	Q8BYW1
CLS008063	Q8BYY4
CLS008063	Q95LT8
CLS008064	Q8BZ05
CLS008065	Q32PJ7
CLS008065	Q4V8I3
CLS008065	Q8BZ33
CLS008066	Q6NUQ1
CLS008066	Q8BZ36
CLS008067	Q8BZ52
CLS008068	Q8BZ64
CLS008069	Q8BZ98
CLS008070	Q2M0J9
CLS008070	Q53G59
CLS008070	Q5U374
CLS008070	Q5ZKD9
CLS008070	Q6NRH0
CLS008070	Q8BZM0
CLS008070	Q8R2H4
CLS008070	Q9VUU5
CLS008070	Q9Y2M5
CLS008071	Q8BZM1
CLS008072	Q3ZBE0
CLS008072	Q5XH12
CLS008072	Q7L7V1
CLS008072	Q8BZS9
CLS008072	Q8TE96
CLS008072	Q924H9
CLS008073	Q8BZW2
CLS008074	Q5ZI67
CLS008074	Q8BZW8
CLS008074	Q8NBF2
CLS008075	Q8C033
CLS008076	Q66K74
CLS008076	Q8C052
CLS008077	Q8C079
CLS008077	Q8C9H6
CLS008078	Q8C088
CLS008079	Q8C092
CLS008080	Q5RCQ2
CLS008080	Q76N32
CLS008080	Q8C0D9
CLS008081	Q8C0G2
CLS008081	Q9Y228
CLS008082	Q53LP3
CLS008082	Q8C0J6
CLS008083	Q8C0N1
CLS008083	Q95LT1
CLS008084	Q6NTJ3
CLS008084	Q8C0P0
CLS008084	Q96GX5
CLS008085	Q32LP9
CLS008085	Q8C0P5
CLS008086	Q80Z36
CLS008086	Q8C0Q2
CLS008087	Q8C0Q3
CLS008088	Q8C0Q9
CLS008089	Q8C0V1
CLS008090	Q8C0V9
CLS008091	Q8C0W1
CLS008091	Q9P2S6
CLS008092	Q7Z7M9
CLS008092	Q8C102
CLS008093	Q8C110
CLS008093	Q9H5Y7
CLS008094	Q8C120
CLS008094	Q8TEJ3
CLS008095	Q8C129
CLS008095	Q9UIQ6
CLS008096	Q8C159
CLS008097	Q5RAK4
CLS008097	Q8C167
CLS008098	Q8C180
CLS008099	Q8C186
CLS008100	Q8C190
CLS008101	Q8C196
CLS008101	Q91293
CLS008102	Q8C1D8
CLS008102	Q96ST2
CLS008103	Q8C1F4
CLS008104	Q8C1Z7
CLS008105	Q7ZVM1
CLS008105	Q8C2E7
CLS008106	Q8C2Q3
CLS008107	Q710E6
CLS008107	Q8C341
CLS008107	Q9UBS9
CLS008108	Q8BUR4
CLS008108	Q8C3J5
CLS008109	Q8C3Q5
CLS008110	Q8C3S2
CLS008110	Q9C0B7
CLS008111	Q8C3Y4
CLS008112	Q8C4A5
CLS008113	Q8C5V5
CLS008114	Q8C5V8
CLS008115	Q5PQR3
CLS008115	Q8C726
CLS008115	Q96Q07
CLS008116	Q8C7E9
CLS008117	Q8C854
CLS008117	Q9D0E1
CLS008117	Q9P2K5
CLS008118	Q8C863
CLS008118	Q9Y0H4
CLS008119	Q494U1
CLS008119	Q8C886
CLS008120	Q0P6D6
CLS008120	Q8C9M2
CLS008121	Q8CAE9
CLS008122	Q5SYE7
CLS008122	Q8CAF4
CLS008123	Q8CAL5
CLS008124	Q8CAS9
CLS008125	Q8CB14
CLS008126	Q8CB19
CLS008126	Q9QZ09
CLS008127	Q8CB44
CLS008128	Q8CB59
CLS008129	Q8CB62
CLS008129	Q8N137
CLS008130	Q8CBA2
CLS008131	Q8CBC4
CLS008132	Q8CBD1
CLS008133	Q8CBX0
CLS008133	Q9P1W3
CLS008134	Q8CBY1
CLS008134	Q9UPU9
CLS008135	Q8CBY3
CLS008135	Q96PV6
CLS008136	Q8CC35
CLS008136	Q9Z327
CLS008137	Q8CCB4
CLS008138	Q8CCC3
CLS008138	Q8IXR9
CLS008139	Q8CCH7
CLS008140	Q8CCN5
CLS008141	Q8CDD9
CLS008142	Q8CDE2
CLS008143	Q4G163
CLS008143	Q66H04
CLS008143	Q8CDI2
CLS008144	Q8CDL9
CLS008145	Q8CDM1
CLS008146	Q8CDM4
CLS008147	Q5W0V3
CLS008147	Q8CDM8
CLS008148	Q8CDN9
CLS008149	Q8CDU6
CLS008150	Q8CDV0
CLS008151	Q8CE13
CLS008151	Q96LX7
CLS008152	Q8CE33
CLS008153	Q8CEL2
CLS008154	Q8CF60
CLS008155	Q8CF82
CLS008155	Q8WWZ7
CLS008156	Q8CFC2
CLS008156	Q9UL68
CLS008157	Q8CFC7
CLS008157	Q8N2M8
CLS008158	Q8CFC9
CLS008159	Q8CFE5
CLS008159	Q9P203
CLS008160	Q7Z3S7
CLS008160	Q8CFG5
CLS008160	Q9Z1L5
CLS008161	Q6PHS9
CLS008161	Q8CFG6
CLS008161	Q9NY47
CLS008162	Q8CFM6
CLS008163	Q8CFS6
CLS008164	Q5LJZ2
CLS008164	Q66J90
CLS008164	Q8CFT2
CLS008164	Q9UPS6
CLS008165	Q8CFV2
CLS008166	Q8CFW7
CLS008167	Q28156
CLS008167	Q8CG03
CLS008168	Q8CG07
CLS008168	Q91XU0
CLS008168	Q96S55
CLS008169	Q5R1W3
CLS008169	Q5R544
CLS008169	Q8CFG9
CLS008169	Q8CG16
CLS008170	Q8CG47
CLS008171	Q7Z304
CLS008171	Q8CG85
CLS008172	Q8CGB6
CLS008173	Q8CGC7
CLS008174	Q8CGE9
CLS008175	Q5PQJ5
CLS008175	Q8CGF1
CLS008176	Q8CGF6
CLS008177	Q8CGI1
CLS008178	Q8CGK5
CLS008179	Q8CGN5
CLS008180	Q8CGU4
CLS008180	Q99490
CLS008181	Q8CGU6
CLS008181	Q92542
CLS008182	Q8CGZ0
CLS008183	Q8CH02
CLS008183	Q8IWZ8
CLS008184	Q8CH09
CLS008185	Q8CH19
CLS008186	Q8CH34
CLS008187	Q8CHC4
CLS008188	Q7T005
CLS008188	Q8CHD8
CLS008189	Q8CHE4
CLS008189	Q9WTR8
CLS008190	Q8CHG5
CLS008191	Q8CHI5
CLS008192	Q4P3S3
CLS008192	Q8CHK4
CLS008192	Q92993
CLS008193	Q8CHN8
CLS008194	Q8CHP6
CLS008195	Q6P9B9
CLS008195	Q8CHT3
CLS008196	Q8CHW4
CLS008197	Q8CHX6
CLS008198	Q86YP4
CLS008198	Q8CHY6
CLS008199	Q8CI04
CLS008199	Q96JB2
CLS008200	Q5R8R4
CLS008200	Q5RGJ5
CLS008200	Q69YN2
CLS008200	Q8AVL0
CLS008200	Q8CI33
CLS008201	Q62920
CLS008201	Q8CI51
CLS008202	Q8CIB9
CLS008203	Q8CIE6
CLS008203	Q96WV5
CLS008203	Q9AUR7
CLS008204	Q8CIG3
CLS008205	Q5R698
CLS008205	Q8CIG8
CLS008206	Q8CIQ7
CLS008206	Q8N1I0
CLS008207	Q8CIR4
CLS008207	Q96QT4
CLS008207	Q9BX84
CLS008208	Q32KS0
CLS008208	Q5RBD9
CLS008208	Q8CIV8
CLS008209	Q5ZIW1
CLS008209	Q8CIW5
CLS008209	Q96RR1
CLS008210	Q8CIW6
CLS008211	Q8CJ12
CLS008212	Q8CJE2
CLS008213	Q5U249
CLS008213	Q8CJF7
CLS008214	Q8CJH2
CLS008215	Q8CJH3
CLS008216	Q8CJM2
CLS008217	Q2FE11
CLS008217	Q8CN38
CLS008217	Q8NUV4
CLS008217	Q99RE2
CLS008218	Q49XE1
CLS008218	Q5HPJ3
CLS008218	Q8CPC5
CLS008219	Q2FYZ4
CLS008219	Q2YXR5
CLS008219	Q49X94
CLS008219	Q4L608
CLS008219	Q5HPP0
CLS008219	Q6G9R2
CLS008219	Q6GHD4
CLS008219	Q8CPE6
CLS008220	Q5HQB9
CLS008220	Q8CPQ1
CLS008221	Q8CQD9
CLS008222	Q2FKI2
CLS008222	Q69HU0
CLS008222	Q8CQF7
CLS008223	Q8CV14
CLS008224	Q83J01
CLS008224	Q8CVJ9
CLS008225	Q8CW90
CLS008226	Q1JFJ1
CLS008226	Q3K3A9
CLS008226	Q48RX3
CLS008226	Q8CWY5
CLS008226	Q8CX30
CLS008226	Q8DP66
CLS008226	Q8NZW7
CLS008226	Q97PW6
CLS008226	Q99YI4
CLS008227	Q3YWK7
CLS008227	Q5PM00
CLS008227	Q8CXX5
CLS008227	Q8Z227
CLS008228	Q8CYC9
CLS008229	Q8D1U8
CLS008230	Q8D219
CLS008231	Q8D228
CLS008232	Q8D294
CLS008233	Q8D2B9
CLS008234	Q8D2W8
CLS008235	Q8D307
CLS008236	Q8D341
CLS008237	Q1LSY5
CLS008237	Q253F1
CLS008237	Q31IY5
CLS008237	Q3ILP5
CLS008237	Q3J8R1
CLS008237	Q5HVX6
CLS008237	Q5QWB4
CLS008237	Q6MER8
CLS008237	Q7VRN9
CLS008237	Q8D3H2
CLS008237	Q8EK71
CLS008237	Q9PI16
CLS008237	Q9PJV6
CLS008238	Q8D3I8
CLS008239	Q1LTU7
CLS008239	Q8D3K0
CLS008240	Q8D3K2
CLS008241	Q8D452
CLS008242	Q3Z583
CLS008242	Q47077
CLS008242	Q6LL68
CLS008242	Q7MG04
CLS008242	Q8D4H3
CLS008242	Q8FKG6
CLS008243	Q6LHN1
CLS008243	Q8D4P0
CLS008244	Q8D4Y9
CLS008245	Q8D5Z6
CLS008246	Q8DD41
CLS008247	Q3AYC6
CLS008247	Q5N1X6
CLS008247	Q8DGW0
CLS008248	Q8DHY6
CLS008249	Q5WEQ4
CLS008249	Q6HD68
CLS008249	Q72ZW8
CLS008249	Q8DIS8
CLS008250	Q7VBL0
CLS008250	Q7X2S8
CLS008250	Q8DJ40
CLS008250	Q8VYJ7
CLS008250	Q8YUL9
CLS008250	Q9LF37
CLS008250	Q9RA63
CLS008251	Q8DKB5
CLS008252	Q2JJ19
CLS008252	Q3AHX5
CLS008252	Q3AZA4
CLS008252	Q7V006
CLS008252	Q7V5P1
CLS008252	Q7VA29
CLS008252	Q8DL55
CLS008253	Q8DMA8
CLS008253	Q9KZV6
CLS008254	Q1WSM8
CLS008254	Q8DPS6
CLS008254	Q97QS8
CLS008255	Q8DPW5
CLS008256	Q8DPY7
CLS008257	Q1J9X6
CLS008257	Q1JF16
CLS008257	Q1JK23
CLS008257	Q1WV30
CLS008257	Q24MK9
CLS008257	Q2FWD1
CLS008257	Q2GLS9
CLS008257	Q2JLG7
CLS008257	Q317V2
CLS008257	Q3AGF7
CLS008257	Q3AUG4
CLS008257	Q3K3S2
CLS008257	Q46I97
CLS008257	Q48RF1
CLS008257	Q4L808
CLS008257	Q54775
CLS008257	Q5HE73
CLS008257	Q5KUG2
CLS008257	Q5M1S7
CLS008257	Q5M6C0
CLS008257	Q65DT7
CLS008257	Q6G7I3
CLS008257	Q6GEU8
CLS008257	Q7NKF4
CLS008257	Q7U3K4
CLS008257	Q7UZH7
CLS008257	Q7V9I0
CLS008257	Q81JW1
CLS008257	Q8DQY0
CLS008257	Q8E290
CLS008257	Q8NZF8
CLS008257	Q97F61
CLS008257	Q97S93
CLS008257	Q9K6D7
CLS008258	Q8DR59
CLS008259	Q8DR60
CLS008260	Q8DSX7
CLS008261	Q5XBV6
CLS008261	Q8DRA8
CLS008261	Q8DTY0
CLS008261	Q97SQ9
CLS008261	Q9CGT6
CLS008262	Q5M0E6
CLS008262	Q8DV10
CLS008263	Q5LYY5
CLS008263	Q82ZG8
CLS008263	Q8DW15
CLS008264	Q8DW88
CLS008265	Q8E0C9
CLS008266	Q8E0H2
CLS008266	Q8E647
CLS008267	Q8E3S6
CLS008267	Q93D97
CLS008268	Q8E062
CLS008268	Q8E5U0
CLS008269	Q3K1K5
CLS008269	Q8DT52
CLS008269	Q8E5V8
CLS008270	Q8E8Q9
CLS008271	Q8E8T4
CLS008272	Q1IG71
CLS008272	Q1RCQ5
CLS008272	Q2NTA7
CLS008272	Q32H24
CLS008272	Q3Z2V7
CLS008272	Q57NL1
CLS008272	Q83RQ1
CLS008272	Q8EAZ0
CLS008273	Q8EAZ9
CLS008274	Q32H30
CLS008274	Q56577
CLS008274	Q57NK6
CLS008274	Q5PCR8
CLS008274	Q66AQ9
CLS008274	Q6D4M9
CLS008274	Q6LNY8
CLS008274	Q74U12
CLS008274	Q7MJN8
CLS008274	Q7N3Z4
CLS008274	Q7VKY3
CLS008274	Q8ED79
CLS008275	Q8EER3
CLS008276	Q8EF78
CLS008277	Q8EF79
CLS008277	Q9KSG8
CLS008278	Q1RF62
CLS008278	Q325C3
CLS008278	Q5E6Q9
CLS008278	Q5PFK7
CLS008278	Q7MMR7
CLS008278	Q83SE6
CLS008278	Q87RH5
CLS008278	Q8EFF7
CLS008279	Q65UK6
CLS008279	Q7N612
CLS008279	Q8EFW4
CLS008280	Q8EGH8
CLS008281	Q8EHP1
CLS008282	Q8EJI6
CLS008283	Q8EQQ2
CLS008284	Q8ER55
CLS008285	Q63BZ8
CLS008285	Q6HJF2
CLS008285	Q739A1
CLS008285	Q81E30
CLS008285	Q81R75
CLS008285	Q8ET99
CLS008285	Q97ES0
CLS008286	Q8EUJ9
CLS008287	Q8EUQ1
CLS008288	Q8EUR3
CLS008289	Q8EV77
CLS008290	Q8EVF2
CLS008291	Q8EVL6
CLS008292	Q7NB47
CLS008292	Q8EW18
CLS008293	Q8EWX7
CLS008294	Q8EWY8
CLS008295	Q8EX08
CLS008296	Q8EXQ7
CLS008297	Q72MA6
CLS008297	Q8EYU4
CLS008298	Q72MD8
CLS008298	Q8EYY4
CLS008299	Q1CGU4
CLS008299	Q1D8K2
CLS008299	Q1IDZ3
CLS008299	Q2A4Y6
CLS008299	Q2NUD0
CLS008299	Q323B4
CLS008299	Q32EI8
CLS008299	Q3IL10
CLS008299	Q3K7L0
CLS008299	Q3Z096
CLS008299	Q4K758
CLS008299	Q4QJZ5
CLS008299	Q4ZPK6
CLS008299	Q5NFE7
CLS008299	Q5R0G6
CLS008299	Q5X105
CLS008299	Q5ZRJ9
CLS008299	Q7VMC9
CLS008299	Q83KH0
CLS008299	Q88NV7
CLS008299	Q8EZD6
CLS008299	Q8FFX8
CLS008299	Q8X7E7
CLS008299	Q8ZG01
CLS008299	Q9HYC7
CLS008299	Q9JWP0
CLS008299	Q9K1Q0
CLS008300	Q72V30
CLS008300	Q8EZT8
CLS008301	Q8F0E4
CLS008302	Q661M9
CLS008302	Q8F0S2
CLS008302	Q9KK59
CLS008303	Q8F0T4
CLS008304	Q1QU47
CLS008304	Q6F6Q0
CLS008304	Q72TC0
CLS008304	Q8EN63
CLS008304	Q8F219
CLS008305	Q8F332
CLS008306	Q72S00
CLS008306	Q8F3P1
CLS008306	Q8UEM4
CLS008307	Q72RI9
CLS008307	Q8F479
CLS008308	Q8F4F4
CLS008309	Q3Z9C1
CLS008309	Q8F4S9
CLS008309	Q92H92
CLS008309	Q9ZCX7
CLS008310	Q8F6I1
CLS008311	Q72PB6
CLS008311	Q8F724
CLS008312	Q72NX7
CLS008312	Q8F7J8
CLS008313	Q8F7K1
CLS008314	Q1CDW7
CLS008314	Q1R699
CLS008314	Q32B99
CLS008314	Q3YX07
CLS008314	Q665H2
CLS008314	Q8FD51
CLS008314	Q8X9E6
CLS008314	Q8Z3D8
CLS008315	Q83JL2
CLS008315	Q8CZS4
CLS008315	Q8FDK9
CLS008315	Q8XBS7
CLS008316	Q8FDW4
CLS008317	Q57K30
CLS008317	Q5LIQ3
CLS008317	Q7MK24
CLS008317	Q87JS8
CLS008317	Q8A2B1
CLS008317	Q8FE34
CLS008317	Q8XCX9
CLS008317	Q9K0U3
CLS008318	Q1R8H6
CLS008318	Q32D14
CLS008318	Q8FF25
CLS008318	Q8XA45
CLS008319	Q1C669
CLS008319	Q1CHL1
CLS008319	Q32DL2
CLS008319	Q3YZN7
CLS008319	Q57LX5
CLS008319	Q5PCW7
CLS008319	Q668W0
CLS008319	Q7N2A3
CLS008319	Q8FFH0
CLS008319	Q8ZD36
CLS008319	Q8ZNB2
CLS008320	Q32DT1
CLS008320	Q83KB6
CLS008320	Q8D339
CLS008320	Q8FFL9
CLS008321	Q8FHG6
CLS008322	Q57RD7
CLS008322	Q5PG19
CLS008322	Q8FJN1
CLS008322	Q8X7X9
CLS008323	Q8FJY4
CLS008324	Q8FKZ4
CLS008325	Q8FNR2
CLS008326	Q8FP91
CLS008327	Q4JVZ0
CLS008327	Q8FPT3
CLS008328	Q4JU18
CLS008328	Q6NIA5
CLS008328	Q8FR00
CLS008329	Q8FSB6
CLS008330	Q8FTH8
CLS008330	Q8NQH1
CLS008331	Q8FTJ6
CLS008332	Q8FUI4
CLS008333	Q8FUI5
CLS008334	Q8FUS3
CLS008334	Q8YDM4
CLS008335	Q57B88
CLS008335	Q5ZLC5
CLS008335	Q8FYR5
CLS008335	Q8YJ35
CLS008336	Q8FZ86
CLS008337	Q1M651
CLS008337	Q2YQM9
CLS008337	Q89NN5
CLS008337	Q89NN6
CLS008337	Q8FZT8
CLS008338	Q8G3H2
CLS008339	Q8G3I2
CLS008339	Q9ZCU4
CLS008340	Q8G4D8
CLS008341	Q47LZ9
CLS008341	Q4UQX9
CLS008341	Q87AG8
CLS008341	Q8G4G5
CLS008341	Q8PCJ2
CLS008342	Q8G4H3
CLS008343	Q8G4M3
CLS008344	Q8G4Q4
CLS008345	Q8G5E8
CLS008346	Q83GD1
CLS008346	Q83HV0
CLS008346	Q8G5W9
CLS008347	Q8G654
CLS008348	Q8G6B1
CLS008348	Q9RAJ5
CLS008348	Q9Z5H5
CLS008349	Q8G6U3
CLS008350	Q6AEE8
CLS008350	Q83HX2
CLS008350	Q8G768
CLS008351	Q8G7X1
CLS008352	Q8GAW0
CLS008353	Q8GBW6
CLS008354	Q7SIF4
CLS008354	Q8GGJ6
CLS008355	Q5LYA9
CLS008355	Q8GMC0
CLS008355	Q93M42
CLS008356	Q1C1D9
CLS008356	Q1CDL3
CLS008356	Q32AV3
CLS008356	Q3YW93
CLS008356	Q57IT8
CLS008356	Q664I2
CLS008356	Q6CZK0
CLS008356	Q83PV3
CLS008356	Q8FCR7
CLS008356	Q8GQC5
CLS008356	Q8Z235
CLS008356	Q9CN94
CLS008357	Q8GR64
CLS008358	Q8GS71
CLS008358	Q94LW7
CLS008359	Q8GSM3
CLS008360	Q8GT06
CLS008361	Q8GTS0
CLS008362	Q8GTZ9
CLS008363	Q8GU20
CLS008363	Q9C5C2
CLS008364	Q8GUE4
CLS008365	Q8GUI6
CLS008366	Q8GUK1
CLS008367	Q8GUM4
CLS008368	Q8GUP1
CLS008369	Q8GVF9
CLS008370	Q8GW20
CLS008371	Q8GWB7
CLS008372	Q8GWG6
CLS008373	Q8GWV5
CLS008374	Q8GWW4
CLS008375	Q8GWX9
CLS008376	Q3E8Z8
CLS008376	Q8GX86
CLS008377	Q8GX92
CLS008378	Q8GX93
CLS008379	Q8GXA1
CLS008380	Q8GXD9
CLS008381	Q8GXJ4
CLS008382	Q8GXQ3
CLS008382	Q8RY17
CLS008382	Q9S9M1
CLS008382	Q9SA25
CLS008383	Q8GXT2
CLS008384	Q8GY87
CLS008384	Q9LUQ5
CLS008385	Q8GYE8
CLS008386	Q7X7V2
CLS008386	Q8GSD9
CLS008386	Q8GSG4
CLS008386	Q8GYF4
CLS008386	Q8H074
CLS008386	Q8H6H4
CLS008386	Q8VYM2
CLS008386	Q9ZWT3
CLS008387	Q8GYH8
CLS008388	Q8GYP6
CLS008389	Q8GYP8
CLS008390	Q8GYS4
CLS008391	Q8GYT8
CLS008392	Q8GZ17
CLS008393	Q8GZ29
CLS008394	Q8GZ81
CLS008395	Q8GZ87
CLS008396	Q8GZN1
CLS008397	Q8GZQ3
CLS008398	Q2R374
CLS008398	Q8H0J6
CLS008399	Q8H0U5
CLS008400	Q8H0V4
CLS008401	Q8H0V6
CLS008402	Q2JHU0
CLS008402	Q31LL0
CLS008402	Q39SU1
CLS008402	Q3AJU7
CLS008402	Q3AXV8
CLS008402	Q3M6S3
CLS008402	Q46L16
CLS008402	Q74DK5
CLS008402	Q7U6T0
CLS008402	Q7V7M6
CLS008402	Q7VBZ6
CLS008402	Q8H103
CLS008403	Q8H151
CLS008404	Q56XQ6
CLS008404	Q8H157
CLS008405	Q8H1D9
CLS008406	Q8H1E8
CLS008407	Q8GUL1
CLS008407	Q8H1Q5
CLS008408	Q8H1U5
CLS008409	Q3LXA7
CLS008409	Q4JF75
CLS008409	Q66WV0
CLS008409	Q84QM3
CLS008409	Q8H252
CLS008409	Q9LKZ3
CLS008410	Q8H384
CLS008411	Q8H3A7
CLS008412	Q8H4D4
CLS008413	Q8H506
CLS008414	Q8H569
CLS008415	Q8H8N3
CLS008416	Q8HTL6
CLS008417	Q8HTL7
CLS008418	Q8HUG9
CLS008419	Q8HUH2
CLS008420	Q8HXG8
CLS008420	Q9BYV7
CLS008421	Q21153
CLS008421	Q5RBC8
CLS008421	Q8HXW2
CLS008421	Q9UJS0
CLS008421	Q9VA73
CLS008422	Q8HYB7
CLS008423	Q8HZ57
CLS008423	Q8HZ58
CLS008423	Q8K2I2
CLS008423	Q8TD31
CLS008424	Q170J7
CLS008424	Q29GR8
CLS008424	Q32LP2
CLS008424	Q7PS12
CLS008424	Q8HZQ5
CLS008425	Q8HZR1
CLS008426	Q6P5U8
CLS008426	Q8HZY8
CLS008426	Q8NFR7
CLS008427	Q8I113
CLS008428	Q8I136
CLS008429	Q8I145
CLS008430	Q8I2A6
CLS008431	Q8I430
CLS008432	Q8I4E2
CLS008433	Q8I589
CLS008434	Q8I5G1
CLS008435	Q8I5I1
CLS008436	Q8I5R7
CLS008437	Q8I5V4
CLS008438	Q8I5Z5
CLS008439	Q8I615
CLS008440	Q8I659
CLS008441	Q8I6U8
CLS008442	Q8I6Z7
CLS008443	Q8I7M8
CLS008444	Q8I7T3
CLS008445	Q5R5M2
CLS008445	Q84K16
CLS008445	Q8I8U2
CLS008445	Q9ZUI6
CLS008446	Q8I9S1
CLS008446	Q8I9S2
CLS008446	Q9U3U2
CLS008447	Q8IA41
CLS008448	Q8IA42
CLS008449	Q8IA44
CLS008450	Q8IA98
CLS008451	Q8IBB8
CLS008452	Q8IC19
CLS008453	Q8IC32
CLS008454	Q8ICR0
CLS008455	Q8ID39
CLS008456	Q8ID66
CLS008457	Q8ID94
CLS008458	Q8IDF3
CLS008459	Q8IDG7
CLS008460	Q8IE95
CLS008461	Q8IFJ8
CLS008462	Q8IFM5
CLS008463	Q8IFN0
CLS008464	Q8IH00
CLS008465	Q8IH18
CLS008466	Q8IIG1
CLS008467	Q8IIG4
CLS008468	Q8IIG7
CLS008469	Q8IJP2
CLS008470	Q8IKD3
CLS008471	Q8IKW2
CLS008472	Q8IL84
CLS008473	Q8ILP3
CLS008474	Q8ILT4
CLS008475	Q8IM00
CLS008476	Q8IM46
CLS008477	Q8IN81
CLS008478	Q8INF7
CLS008479	Q8INM3
CLS008480	Q8IPH9
CLS008481	Q8IRB5
CLS008482	Q8IRG6
CLS008483	Q8IRH5
CLS008484	Q8IRR1
CLS008485	Q22000
CLS008485	Q3UEI1
CLS008485	Q8IRU4
CLS008486	Q8IRW8
CLS008487	Q8IS11
CLS008488	Q8IS12
CLS008489	Q8IS18
CLS008490	Q8IS19
CLS008491	Q8IS20
CLS008492	Q8ISH7
CLS008493	Q8IU29
CLS008494	Q8IU81
CLS008495	Q8IUC6
CLS008496	Q8IUG5
CLS008497	Q80TN5
CLS008497	Q8IUH5
CLS008498	Q3UV71
CLS008498	Q8IUR5
CLS008499	Q8CDG5
CLS008499	Q8IUR6
CLS008499	Q9VC61
CLS008500	Q8AVH7
CLS008500	Q8IUX8
CLS008500	Q9JJZ5
CLS008501	Q8IV35
CLS008502	Q6R653
CLS008502	Q8IV45
CLS008503	Q8IV76
CLS008504	Q8IVB4
CLS008504	Q92581
CLS008504	Q96T83
CLS008505	Q8IVF1
CLS008506	Q8IVF5
CLS008507	Q69Z37
CLS008507	Q8IVG5
CLS008508	Q8IVL5
CLS008509	Q5RBH3
CLS008509	Q8IVT2
CLS008510	Q8IVU1
CLS008511	Q8IVU3
CLS008512	Q8IW19
CLS008513	Q6GPJ8
CLS008513	Q8IW35
CLS008513	Q9CZ62
CLS008514	Q8IW36
CLS008515	Q6ZPJ0
CLS008515	Q8IWB9
CLS008516	Q8IWC1
CLS008517	Q8IWE2
CLS008518	Q8IWN7
